CustomerID,BirthYear,Age,Education,Marital_Status,Income,NumberOfKidsAtHome,NumberOfTeensAtHome,TotalNumberOfChildren,EnrollmentDate,DaysSinceEnrollment,Recency,HasComplained,AmountSpentOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweets,AmountSpentOnGold,TotalSpending,NumberOfDealsPurchases,NumberOfWebPurchases,NumberOfCatalogPurchases,NumberOfStorePurchases,TotalNumberOfPurchases,NumberOfWebVisitsPerMonth,AcceptedCampaign1,AcceptedCampaign2,AcceptedCampaign3,AcceptedCampaign4,AcceptedCampaign5,AcceptedLastCampaign,TotalAcceptedCampaigns
6905,1994,20,Graduation,Together,80685,0,0,0,2012-08-22,676,55,0,241,45,604,34,26,54,1004,1,6,4,10,21,2,0,0,0,0,0,0,0
5922,1974,40,PhD,Married,40344,0,1,1,2013-10-13,259,48,0,210,0,6,0,0,2,218,2,4,1,5,12,7,0,0,0,0,0,0,0
3598,1972,42,Graduation,Married,62710,0,1,1,2013-05-23,402,53,0,441,35,83,7,29,11,606,4,4,2,12,22,4,0,0,0,0,0,0,0
6116,1968,46,2n Cycle,Married,48985,0,1,1,2013-07-05,359,13,0,19,13,18,10,7,8,75,1,1,1,3,6,3,0,0,0,0,0,0,0
6263,1968,46,Graduation,Together,35322,1,2,3,2012-08-22,676,34,0,28,9,37,12,7,13,106,3,2,0,4,9,8,0,0,0,0,0,0,0
10486,1948,66,Graduation,Married,77142,0,0,0,2013-05-29,396,54,0,476,75,162,29,151,97,990,1,4,4,8,17,2,0,0,0,0,0,0,0
2410,1969,45,Graduation,Single,81657,0,0,0,2014-01-22,158,69,0,364,40,425,158,60,50,1097,1,3,4,8,16,1,0,0,0,0,0,0,0
193,1996,18,Basic,Married,14421,0,0,0,2014-02-17,132,81,0,0,0,2,3,3,8,16,1,1,0,2,4,5,0,0,1,0,0,0,1
3363,1974,40,2n Cycle,Married,20130,0,0,0,2014-03-17,104,99,0,0,6,3,7,6,12,34,1,1,0,3,5,8,0,0,0,0,0,0,0
8278,1990,24,PhD,Married,74214,0,0,0,2012-08-26,672,3,0,863,83,547,86,99,33,1711,1,8,2,5,16,5,0,0,0,0,0,0,0
10660,1957,57,Master,Married,66726,1,1,2,2014-01-12,168,61,0,349,7,35,0,0,47,438,3,8,2,4,17,7,0,0,0,1,0,0,1
8686,1979,35,Basic,Together,23724,1,0,1,2013-01-08,537,65,0,5,23,15,0,18,14,75,2,2,0,3,7,8,0,0,0,0,0,0,0
1604,1960,54,Master,Married,47353,0,1,1,2013-11-13,228,93,0,184,2,19,8,8,4,225,3,2,2,6,13,5,0,0,0,0,0,0,0
5907,1952,62,Master,Married,33444,1,1,2,2012-11-03,603,24,0,8,0,8,0,0,2,18,1,1,0,2,4,8,0,0,0,0,0,0,0
10669,1981,33,Graduation,Married,54386,0,1,1,2013-05-17,408,8,0,277,21,64,62,21,25,470,2,3,2,10,17,3,0,0,0,0,0,0,0
2918,1981,33,Graduation,Divorced,28510,1,1,2,2013-04-13,442,72,0,44,5,19,0,4,19,91,3,2,0,4,9,5,0,0,0,0,0,0,0
5735,1991,23,Master,Single,90638,0,0,0,2014-02-13,136,29,0,1156,120,915,94,144,96,2525,1,3,4,10,18,1,0,0,0,0,1,0,1
359,1950,64,Graduation,Together,48070,0,1,1,2013-01-13,532,33,1,373,14,83,6,9,19,504,3,8,2,6,19,7,0,0,0,0,0,0,0
8387,1957,57,Graduation,Married,43140,0,1,1,2013-01-05,540,68,0,134,8,76,6,0,11,235,1,4,1,5,11,6,0,0,0,0,0,0,0
1829,1961,53,PhD,Divorced,54959,0,1,1,2013-01-19,526,55,0,1148,0,60,0,0,24,1232,3,9,5,4,21,7,0,0,0,1,0,1,2
3839,1958,56,Basic,Single,15056,1,1,2,2013-05-03,422,76,0,6,12,3,21,6,40,88,5,2,2,3,12,5,0,0,0,0,0,0,0
9392,1971,43,Graduation,Single,26954,1,0,1,2014-05-08,52,17,0,4,1,11,0,0,1,17,1,1,0,2,4,7,0,0,0,0,0,0,0
2292,1985,29,Graduation,Single,22327,1,0,1,2013-08-02,331,94,0,5,4,8,2,0,5,24,1,1,0,3,5,5,0,0,0,0,0,0,0
10466,1965,49,Graduation,Married,44393,1,1,2,2013-08-22,311,86,0,24,2,20,2,2,10,60,2,1,0,4,7,4,0,0,0,0,0,0,0
9855,1952,62,PhD,Single,62000,0,1,1,2013-08-25,308,25,0,899,0,101,0,0,20,1020,1,6,6,13,26,4,1,0,0,0,0,0,1
4088,1962,52,PhD,Together,31497,0,1,1,2012-12-06,570,22,0,108,1,28,13,1,4,155,2,3,1,4,10,8,0,0,0,0,0,0,0
5231,1974,40,2n Cycle,Married,45894,0,2,2,2014-02-27,122,15,0,27,2,7,0,2,13,51,1,1,0,3,5,5,0,0,0,0,0,0,0
590,1970,44,Master,Divorced,78579,0,0,0,2012-12-22,554,35,0,816,66,549,216,66,99,1812,1,5,6,4,16,3,0,0,0,0,0,1,1
8732,1969,45,Master,Widow,67369,0,1,1,2012-11-17,589,81,0,1298,0,70,37,14,42,1461,4,7,4,10,25,4,0,0,0,1,1,1,3
2315,1960,54,Graduation,Divorced,58401,0,1,1,2014-04-20,70,55,0,10,0,11,17,29,29,96,1,1,2,2,6,4,0,0,0,0,0,0,0
3515,1952,62,Graduation,Single,62307,0,1,1,2014-02-17,132,94,0,87,13,34,10,6,10,160,1,4,0,4,9,5,0,0,0,0,0,0,0
2245,1969,45,Master,Married,43641,1,1,2,2013-04-22,433,50,0,57,2,51,4,2,23,139,3,2,1,4,10,6,0,0,0,0,0,0,0
6283,1968,46,Master,Divorced,63841,0,1,1,2013-04-21,434,64,0,635,15,100,20,7,131,908,1,9,3,9,22,6,0,0,0,0,0,0,0
2246,1965,49,2n Cycle,Married,46891,0,1,1,2013-09-01,301,91,0,43,12,23,29,15,61,183,1,2,1,4,8,4,0,0,0,0,0,0,0
6606,1969,45,Master,Married,70091,1,0,1,2013-03-31,455,11,0,964,34,137,15,0,11,1161,2,5,2,10,19,8,0,0,0,1,0,0,1
5545,1972,42,PhD,Married,78075,0,0,0,2014-04-05,85,72,0,572,8,259,34,35,80,988,1,3,5,5,14,1,0,0,0,0,0,0,0
7342,1961,53,2n Cycle,Widow,59184,0,1,1,2012-09-09,658,6,0,341,142,113,259,151,66,1072,3,6,6,12,27,5,0,0,0,0,0,0,0
837,1977,37,Graduation,Married,54809,1,1,2,2013-09-11,291,0,0,63,6,57,13,13,22,174,4,2,1,5,12,4,0,0,0,0,0,0,0
9500,1959,55,Graduation,Married,58113,0,1,1,2013-01-25,520,66,1,221,104,169,102,78,84,758,3,9,2,8,22,7,0,0,0,0,0,0,0
3602,1958,56,Master,Married,51412,0,1,1,2013-12-31,180,42,0,140,3,29,4,5,14,195,2,3,2,4,11,4,0,0,0,0,0,0,0
234,1979,35,Graduation,Divorced,15287,1,0,1,2012-10-10,627,60,0,1,2,8,4,3,13,31,2,1,1,2,6,7,0,0,1,0,0,1,2
2995,1957,57,Master,Together,66636,0,0,0,2013-08-17,316,64,0,291,10,689,84,10,0,1084,1,3,4,9,17,1,0,0,0,0,0,0,0
1118,1956,58,Master,Married,50965,0,1,1,2013-02-20,494,87,0,544,13,85,8,6,29,685,3,10,4,5,22,8,0,0,1,0,0,0,1
7789,1965,49,PhD,Married,84618,0,0,0,2013-11-22,219,96,0,684,100,801,21,66,0,1672,1,6,9,10,26,2,0,0,0,0,1,0,1
3068,1990,24,Graduation,Married,18351,0,0,0,2013-10-29,243,1,0,1,12,9,0,14,7,43,1,2,0,3,6,7,0,0,0,0,0,0,0
8955,1957,57,PhD,Together,40451,0,2,2,2014-02-16,133,54,0,35,0,4,0,0,10,49,1,1,1,2,5,5,0,0,1,0,0,0,1
945,1965,49,Graduation,Together,36317,0,1,1,2013-05-22,403,53,0,87,3,25,3,2,13,133,2,3,0,4,9,7,0,0,0,0,0,0,0
5644,1957,57,Graduation,Together,42213,0,1,1,2013-10-12,260,96,0,309,3,24,4,3,20,363,2,5,1,7,15,7,0,0,0,1,0,0,1
7192,1955,59,Graduation,Together,65748,0,1,1,2013-04-15,440,58,1,172,73,93,95,78,34,545,2,2,4,10,18,1,0,0,0,0,0,0,0
2324,1972,42,Graduation,Together,77044,0,1,1,2013-10-27,245,12,0,625,38,242,50,34,76,1065,2,7,11,11,31,4,0,0,1,0,0,0,1
697,1969,45,Graduation,Together,74918,0,0,0,2013-03-12,474,78,0,972,59,913,25,19,59,2047,1,5,9,6,21,3,0,0,0,0,1,0,1
3439,1972,42,Graduation,Married,56721,1,1,2,2012-10-31,606,64,0,157,6,39,6,13,75,296,5,4,1,5,15,6,0,0,0,0,0,0,0
1506,1975,39,Graduation,Single,42160,1,1,2,2013-06-28,366,26,0,48,9,45,3,15,20,140,4,2,1,4,11,6,0,0,0,0,0,1,1
232,1965,49,Graduation,Single,61559,0,1,1,2013-07-17,347,8,0,279,83,88,32,14,34,530,1,4,2,10,17,3,0,0,0,0,0,0,0
8876,1963,51,PhD,Together,33629,1,1,2,2012-08-08,690,49,0,132,0,16,0,0,4,152,5,3,1,4,13,9,0,0,0,0,0,0,0
4500,1991,23,PhD,Together,68682,0,0,0,2013-10-06,266,56,0,919,0,505,99,30,45,1598,1,4,9,10,24,2,0,0,0,0,0,0,0
9739,1963,51,Graduation,Single,34377,0,1,1,2013-01-19,526,55,0,62,0,22,3,1,26,114,2,2,2,2,8,7,0,0,0,0,0,0,0
10395,1986,28,Basic,Single,8940,1,0,1,2012-08-22,676,25,0,1,45,3,4,6,42,101,3,3,1,3,10,8,0,0,0,0,0,0,0
1176,1973,41,Graduation,Married,26228,1,0,1,2013-09-22,280,50,0,2,6,4,3,1,9,25,1,1,0,2,4,8,0,0,0,0,0,0,0
1627,1957,57,2n Cycle,Divorced,77297,0,0,0,2013-01-26,519,84,0,408,61,109,48,122,41,789,1,5,7,9,22,4,1,0,0,0,0,0,1
938,1981,33,Graduation,Married,40211,1,1,2,2013-07-30,334,30,0,51,1,7,2,1,25,87,2,2,1,2,7,8,0,0,1,0,0,0,1
2740,1958,56,PhD,Widow,33438,1,1,2,2013-09-22,280,81,0,62,1,16,3,2,6,90,4,2,1,4,11,5,0,0,0,0,0,0,0
257,1959,55,PhD,Married,75032,0,1,1,2013-04-28,427,74,0,952,12,180,47,12,12,1215,2,5,4,9,20,3,0,0,0,0,0,0,0
4058,1955,59,PhD,Single,61284,0,0,0,2013-10-12,260,76,0,618,15,106,20,7,45,811,1,11,2,8,22,6,0,0,0,1,0,0,1
7736,1986,28,Graduation,Married,22518,1,0,1,2012-10-22,615,36,0,11,7,12,2,2,27,61,2,2,1,2,7,5,0,0,1,0,0,1,2
8210,1975,39,Master,Married,54730,0,1,1,2013-08-15,318,64,0,318,3,17,4,7,56,405,5,4,1,8,18,4,0,0,0,0,0,0,0
833,1955,59,Master,Married,38452,1,1,2,2014-03-30,91,62,0,56,0,14,0,0,2,72,3,3,0,3,9,7,0,0,0,0,0,0,0
6230,1971,43,Graduation,Divorced,44421,1,1,2,2013-02-15,499,53,0,110,5,59,7,1,7,189,5,5,0,4,14,8,0,0,0,0,0,0,0
7325,1986,28,PhD,Together,38197,1,0,1,2013-06-29,365,86,0,23,0,11,2,1,3,40,1,1,0,3,5,5,0,0,0,0,0,0,0
1307,1978,36,Graduation,Divorced,41986,0,1,1,2014-02-09,140,15,0,27,5,8,8,3,12,63,3,3,0,4,10,4,0,0,0,0,0,0,0
1502,1983,31,Graduation,Together,28427,1,0,1,2013-03-21,465,67,0,18,3,19,3,3,6,52,2,2,0,3,7,8,0,0,0,0,0,0,0
6211,1976,38,PhD,Together,37395,1,0,1,2014-05-02,58,47,0,18,0,9,0,1,11,39,1,1,0,3,5,6,0,0,0,0,0,0,0
843,1971,43,Graduation,Married,64722,1,0,1,2014-05-26,34,47,0,303,0,280,60,147,15,805,4,8,2,11,25,6,0,0,0,0,0,0,0
4174,1956,58,Master,Together,55249,0,1,1,2014-04-17,73,81,0,97,1,19,2,0,11,130,1,2,1,4,8,3,0,0,0,0,0,0,0
9757,1972,42,Graduation,Together,84906,0,0,0,2013-10-04,268,98,0,997,15,414,99,30,76,1631,1,5,6,12,24,2,0,1,0,1,1,0,3
6918,1989,25,Graduation,Married,28691,1,0,1,2013-07-04,360,56,0,5,4,13,8,0,4,34,1,1,0,3,5,8,0,0,0,0,0,0,0
286,1952,62,Graduation,Single,44213,1,1,2,2013-11-29,212,48,0,95,11,35,0,4,7,152,4,2,1,5,12,6,0,0,0,0,0,0,0
11086,1984,30,Basic,Single,25707,1,0,1,2014-01-18,162,18,0,1,6,2,3,6,3,21,1,1,0,3,5,7,0,0,0,0,0,0,0
1921,1967,47,PhD,Married,59062,2,1,3,2013-10-03,269,74,0,46,1,12,3,0,9,71,2,2,0,3,7,4,0,0,0,0,0,0,0
4138,1962,52,Graduation,Single,76624,0,1,1,2014-05-24,36,68,0,411,106,147,54,115,66,899,1,5,10,7,23,1,0,0,1,0,0,0,1
7718,1947,67,Master,Together,66000,0,0,0,2014-04-20,70,36,0,244,51,270,101,0,45,711,1,1,3,5,10,1,0,0,0,0,0,0,0
1291,1978,36,PhD,Together,27683,1,0,1,2012-08-04,694,90,0,152,9,121,12,12,45,351,4,6,2,4,16,8,0,0,0,0,0,0,0
6862,1971,43,Graduation,Divorced,1730,0,0,0,2014-05-18,42,65,0,1,1,3,1,1,1,8,15,0,0,0,15,20,0,0,0,0,0,0,0
4136,1992,22,Basic,Single,7500,1,0,1,2012-12-03,573,63,0,10,17,18,8,26,40,119,4,3,2,2,11,9,0,0,0,0,0,0,0
803,1968,46,Graduation,Together,40521,1,1,2,2013-04-05,450,82,0,12,0,5,0,0,4,21,1,0,1,2,4,5,0,0,0,0,0,0,0
4298,1973,41,PhD,Together,20427,1,0,1,2014-03-24,97,63,0,5,0,4,0,0,1,10,1,1,0,2,4,8,0,0,0,0,0,0,0
10833,1975,39,Graduation,Married,65106,0,1,1,2014-05-24,36,55,0,790,19,133,12,0,19,973,3,8,3,13,27,6,0,0,0,1,0,0,1
9606,1965,49,PhD,Married,69969,0,0,0,2013-08-27,306,64,0,882,29,514,38,29,44,1536,1,4,2,6,13,3,1,0,0,0,1,1,3
8534,1952,62,Graduation,Married,67433,0,2,2,2013-07-16,348,51,0,615,28,259,12,48,30,992,4,6,5,13,28,4,0,0,0,1,0,0,1
5153,1967,47,PhD,Married,77766,0,1,1,2013-02-22,492,97,0,1004,59,265,115,59,27,1529,2,11,10,11,34,6,0,0,1,0,0,1,2
961,1972,42,Graduation,Married,74716,0,1,1,2013-09-12,290,92,0,133,27,421,13,195,71,860,2,7,3,5,17,4,0,0,0,0,0,0,0
5011,1963,51,Graduation,Divorced,68118,0,1,1,2013-10-18,254,51,0,595,23,123,10,23,154,928,2,8,9,4,23,6,0,0,0,0,0,0,0
6653,1970,44,PhD,Married,55158,1,1,2,2012-07-30,699,72,0,293,0,87,4,11,23,418,4,7,2,5,18,7,0,0,0,0,0,1,1
9094,1955,59,2n Cycle,Married,62972,0,1,1,2012-08-03,695,39,0,313,15,47,20,0,192,587,2,7,4,3,16,6,0,0,0,0,0,1,1
810,1975,39,Graduation,Married,74190,0,1,1,2014-05-12,48,49,0,151,81,86,168,91,64,641,2,4,2,11,19,2,0,0,0,0,0,0,0
5493,1976,38,Graduation,Married,39356,1,1,2,2014-03-19,102,21,0,15,0,2,0,0,6,23,1,1,0,2,4,6,0,0,1,0,0,0,1
2147,1969,45,Graduation,Together,76653,0,0,0,2013-08-16,317,91,0,736,63,946,219,189,126,2279,1,4,7,11,23,2,1,0,0,0,1,0,2
5107,1973,41,PhD,Divorced,35860,1,1,2,2014-05-19,41,37,0,15,0,8,4,2,20,49,2,1,1,2,6,5,0,0,1,0,0,0,1
3979,1983,31,PhD,Divorced,90687,0,0,0,2013-05-22,403,98,0,982,17,672,23,34,51,1779,1,6,2,8,17,2,0,0,0,0,1,1,2
6049,1982,32,Master,Together,73450,0,0,0,2013-12-05,206,85,0,1142,51,415,90,69,37,1804,1,7,8,11,27,3,1,0,1,0,0,0,2
8147,1960,54,Graduation,Married,31454,1,1,2,2013-07-06,358,40,0,28,0,11,0,0,9,48,3,2,0,3,8,8,0,0,0,0,0,0,0
1857,1952,62,Graduation,Single,47139,1,1,2,2014-03-06,115,2,0,46,0,12,0,2,23,83,2,2,1,2,7,7,0,0,0,0,0,1,1
3910,1975,39,Graduation,Divorced,83829,0,0,0,2013-10-08,264,78,0,897,161,430,186,161,27,1862,0,4,7,6,17,1,1,0,1,0,1,1,4
5207,1963,51,PhD,Married,53378,1,1,2,2012-09-24,643,41,0,489,6,152,8,6,132,793,10,9,4,6,29,8,0,0,0,0,0,1,1
11114,1970,44,Graduation,Together,19656,1,0,1,2013-02-08,506,94,0,25,4,9,6,8,32,84,3,2,1,3,9,7,0,0,0,0,0,0,0
5429,1948,66,PhD,Married,45579,0,1,1,2013-08-20,313,10,0,145,1,33,2,1,1,183,1,4,1,4,10,6,0,0,0,0,0,0,0
9400,1958,56,2n Cycle,Single,85485,0,0,0,2014-06-21,8,73,0,630,26,611,44,18,54,1383,1,6,6,6,19,2,0,0,0,0,0,0,0
1740,1944,70,Graduation,Married,55956,0,0,0,2014-04-07,83,22,0,760,38,104,50,9,38,999,2,7,3,4,16,4,0,0,0,1,0,0,1
7488,1963,51,Master,Single,64191,0,1,1,2013-01-22,523,30,0,420,15,186,151,38,15,825,3,5,3,13,24,3,0,0,0,0,0,0,0
195,1972,42,Graduation,Single,38808,1,0,1,2012-08-26,672,21,0,125,17,52,3,19,30,246,4,5,1,4,14,8,0,0,1,0,0,1,2
635,1966,48,Master,Married,57183,1,1,2,2013-03-19,467,51,0,464,5,64,7,0,70,610,8,9,1,7,25,8,0,0,0,0,0,0,0
7527,1968,46,Master,Divorced,23748,1,0,1,2012-11-21,585,97,0,6,6,29,12,15,8,76,3,2,1,3,9,8,0,0,0,0,0,0,0
10319,1971,43,Graduation,Married,66303,0,1,1,2013-02-26,488,56,0,1090,12,96,16,12,60,1286,4,3,4,11,22,8,0,0,0,1,0,0,1
2296,1975,39,Master,Married,37368,1,0,1,2013-12-16,195,4,0,3,2,11,2,2,10,30,1,1,0,2,4,6,0,0,1,0,0,0,1
10637,1964,50,Graduation,Married,40800,1,2,3,2013-01-01,544,77,1,24,0,27,8,30,10,99,2,3,0,3,8,7,0,0,0,0,0,0,0
2931,1978,36,Graduation,Divorced,71847,0,0,0,2012-09-21,646,95,0,737,21,106,55,63,210,1192,0,6,7,9,22,3,1,0,0,0,0,0,1
907,1975,39,Graduation,Married,46149,0,1,1,2013-11-29,212,36,0,254,6,71,4,0,27,362,5,5,1,7,18,5,0,0,0,0,0,0,0
3698,1983,31,Graduation,Together,78687,0,0,0,2012-08-09,689,13,0,817,185,687,145,55,241,2130,1,4,6,8,19,2,0,0,0,0,1,1,2
9516,1971,43,2n Cycle,Divorced,49118,0,0,0,2012-08-18,680,90,0,620,54,239,99,98,119,1229,2,9,7,10,28,7,0,1,0,1,0,1,3
679,1957,57,PhD,Married,37633,1,1,2,2012-09-20,647,49,0,13,4,20,0,0,1,38,2,1,0,3,6,9,0,0,0,0,0,0,0
7384,1951,63,Master,Together,39767,0,0,0,2013-07-21,343,18,0,113,61,204,34,26,47,485,2,7,1,7,17,8,0,0,0,0,0,0,0
5043,1951,63,Basic,Married,26997,0,0,0,2012-11-05,601,89,0,7,23,78,133,49,144,434,2,4,2,5,13,7,0,0,0,0,0,0,0
5267,1970,44,Graduation,Divorced,33986,1,0,1,2013-03-14,472,43,0,16,2,18,2,1,5,44,1,1,0,3,5,7,0,0,0,0,0,0,0
339,1972,42,PhD,Married,57091,0,1,1,2012-11-23,583,82,0,462,0,24,6,0,4,496,2,9,2,5,18,7,0,0,0,1,0,1,2
2516,1969,45,2n Cycle,Married,46831,1,1,2,2013-06-08,386,84,0,22,2,10,6,4,34,78,2,1,2,2,7,4,0,0,0,0,0,0,0
9010,1972,42,Master,Married,83151,0,0,0,2013-02-10,504,80,0,968,147,842,137,42,210,2346,1,5,7,10,23,2,1,0,1,0,1,1,4
378,1971,43,Graduation,Married,52531,0,0,0,2012-12-30,546,68,0,283,112,151,51,72,125,794,2,7,2,10,21,6,0,0,0,0,0,0,0
4808,1956,58,Graduation,Married,15759,0,0,0,2013-09-05,297,12,0,1,2,5,6,0,3,17,1,1,0,2,4,7,0,0,0,0,0,0,0
5068,1971,43,Graduation,Single,22804,1,0,1,2013-07-31,333,75,0,14,1,7,2,1,1,26,1,2,0,2,5,9,0,0,0,0,0,0,0
7628,1973,41,2n Cycle,Married,43050,1,0,1,2014-03-18,103,10,0,30,5,24,6,3,8,76,2,2,0,4,8,5,0,0,0,0,0,0,0
7128,1977,37,PhD,Single,42997,1,1,2,2013-12-07,204,91,0,4,0,5,0,1,5,15,1,1,0,2,4,7,0,0,0,0,0,0,0
2811,1963,51,PhD,Single,48918,1,1,2,2014-04-12,78,21,0,52,0,9,0,0,1,62,2,1,0,4,7,4,0,0,0,0,0,0,0
3551,1954,60,Master,Together,60033,0,1,1,2014-03-29,92,28,0,62,1,57,19,11,48,198,2,2,1,5,10,2,0,0,0,0,0,0,0
1663,1978,36,PhD,Together,34043,1,0,1,2013-10-25,247,97,0,20,2,14,3,0,10,49,1,2,0,2,5,9,0,0,0,0,0,0,0
5543,1966,48,Graduation,Together,57811,0,1,1,2013-06-24,370,49,0,545,7,114,37,21,78,802,5,7,2,11,25,5,0,0,0,1,0,0,1
1577,1946,68,Graduation,Married,78569,0,0,0,2014-02-19,130,14,0,558,79,622,207,175,95,1736,1,4,6,4,15,1,0,0,0,0,1,1,2
10641,1978,36,Graduation,Single,7500,1,1,2,2012-12-27,549,5,0,6,5,4,13,4,25,57,4,2,1,3,10,6,0,0,0,0,0,0,0
5336,1971,43,Master,Together,157733,1,0,1,2013-06-04,390,37,0,39,1,9,2,0,8,59,0,1,0,1,2,1,0,0,0,0,0,0,0
6024,1953,61,Graduation,Together,94384,0,0,0,2013-03-04,482,62,0,1111,24,790,160,45,172,2302,0,5,8,5,18,2,1,0,0,1,1,1,4
1878,1985,29,2n Cycle,Married,23148,0,0,0,2014-02-18,131,83,0,4,6,8,6,3,10,37,1,2,0,3,6,7,0,0,0,0,0,0,0
3099,1970,44,Graduation,Divorced,44267,1,1,2,2013-02-25,489,48,0,183,5,65,3,5,49,310,5,5,2,4,16,9,0,0,0,0,0,0,0
6055,1979,35,Graduation,Married,71626,0,0,0,2012-11-01,605,94,0,546,72,376,94,145,72,1305,1,5,5,8,19,3,0,0,0,1,0,0,1
5841,1966,48,Graduation,Together,60894,0,1,1,2013-06-28,366,61,0,606,7,155,10,0,54,832,5,10,3,8,26,7,0,0,0,0,0,0,0
3972,1976,38,Graduation,Together,50200,1,1,2,2013-04-03,452,70,0,266,6,51,8,6,64,401,6,7,1,5,19,8,0,0,0,0,0,0,0
4394,1965,49,PhD,Married,81051,0,0,0,2014-05-23,37,43,0,1142,29,249,38,29,14,1501,1,5,5,12,23,2,0,0,0,1,1,0,2
5758,1982,32,Graduation,Married,65169,0,0,0,2014-01-14,166,23,0,1074,0,69,0,0,46,1189,1,10,4,13,28,6,1,1,1,0,1,1,5
6658,1972,42,Graduation,Together,59868,0,1,1,2013-07-22,342,37,0,771,51,154,54,10,154,1194,7,11,2,12,32,6,0,0,0,0,0,0,0
4603,1960,54,PhD,Married,65695,0,1,1,2014-01-31,149,50,0,371,32,189,0,58,6,656,2,5,4,10,21,4,0,0,0,0,0,0,0
8427,1956,58,Master,Single,64857,0,0,0,2012-11-23,583,78,0,556,14,717,210,0,43,1540,1,7,5,10,23,4,0,0,0,0,0,0,0
10260,1965,49,Master,Together,45143,0,1,1,2013-08-26,307,74,0,202,5,74,11,5,14,311,3,6,1,5,15,7,0,0,0,0,0,0,0
7143,1955,59,2n Cycle,Together,74805,0,1,1,2013-11-06,235,14,0,209,162,209,41,162,37,820,5,4,7,10,26,2,0,0,0,0,0,0,0
8789,1989,25,2n Cycle,Married,59060,1,0,1,2014-01-11,169,77,0,35,40,111,36,40,12,274,3,3,1,7,14,4,0,0,0,0,0,0,0
6197,1962,52,PhD,Single,27238,1,1,2,2013-04-20,435,39,0,37,0,17,0,0,3,57,3,3,0,3,9,9,0,0,0,0,0,0,0
4554,1965,49,Graduation,Together,47009,0,1,1,2013-10-01,271,89,0,171,45,73,59,10,90,448,4,3,2,8,17,4,0,0,0,0,0,0,0
4937,1973,41,2n Cycle,Married,46094,1,1,2,2014-06-10,19,62,0,12,2,20,3,2,5,44,1,1,0,3,5,7,0,0,0,0,0,0,0
1920,1972,42,Graduation,Married,40321,1,1,2,2013-07-29,335,59,0,44,4,21,6,0,27,102,2,3,0,3,8,7,0,0,0,0,0,0,0
8749,1984,30,Graduation,Together,37235,1,0,1,2014-02-01,148,68,0,20,2,9,4,6,20,61,1,1,1,2,5,4,0,0,0,0,0,0,0
1650,1960,54,Master,Married,81843,0,0,0,2013-04-22,433,13,0,779,86,537,34,69,138,1643,1,5,9,12,27,3,0,0,0,0,0,0,0
10377,1958,56,Master,Together,46692,0,1,1,2013-06-06,388,37,0,170,6,97,24,12,88,397,3,6,1,5,15,6,0,0,0,0,0,0,0
9206,1968,46,Graduation,Together,77382,0,1,1,2014-01-07,173,36,0,491,48,231,112,105,134,1121,2,5,7,12,26,1,0,0,0,0,1,0,1
10971,1977,37,Graduation,Single,37774,2,0,2,2012-09-03,664,28,1,173,8,107,7,2,176,473,4,7,2,3,16,9,0,0,1,0,0,1,2
6398,1974,40,Basic,Married,18393,1,0,1,2014-03-29,92,2,0,7,10,13,16,0,4,50,2,3,0,3,8,8,0,0,0,0,0,0,0
9212,1962,52,Master,Married,72828,0,1,1,2013-02-14,500,17,0,1205,0,235,19,14,205,1678,6,6,3,13,28,7,0,0,0,0,0,0,0
7937,1982,32,Graduation,Married,24711,0,0,0,2014-04-18,72,86,0,10,7,25,6,3,7,58,1,3,0,3,7,7,0,0,0,0,0,0,0
839,1975,39,PhD,Married,45503,1,0,1,2013-09-25,277,54,0,97,4,44,6,1,18,170,1,3,1,4,9,5,0,0,0,0,0,0,0
4246,1982,32,Master,Single,6560,0,0,0,2013-12-12,199,2,0,67,11,26,4,3,262,373,0,1,0,1,2,17,0,0,0,0,0,0,0
158,1945,69,PhD,Together,71604,0,0,0,2013-11-17,224,3,0,345,53,528,98,75,97,1196,1,8,3,5,17,4,0,0,1,0,0,1,2
4832,1979,35,Graduation,Married,27244,1,0,1,2014-03-07,114,84,0,6,5,17,3,24,46,101,2,2,2,2,8,7,0,0,0,0,0,0,0
5621,1969,45,Graduation,Married,48752,1,1,2,2012-12-12,564,8,0,73,57,100,71,15,0,316,5,6,1,5,17,9,0,0,0,0,0,1,1
1945,1962,52,Graduation,Married,71434,0,1,1,2013-09-18,284,4,0,711,36,217,172,96,168,1400,3,7,4,7,21,4,1,0,0,1,0,0,2
5147,1948,66,Graduation,Single,90842,0,0,0,2013-07-29,335,57,0,774,70,118,182,187,93,1424,1,4,9,13,27,1,0,0,0,0,0,0,0
2535,1978,36,Master,Married,88097,1,0,1,2012-08-18,680,24,0,163,0,480,0,126,75,844,1,6,5,8,20,9,1,0,0,1,1,1,4
11039,1975,39,Graduation,Married,51948,0,1,1,2013-09-17,285,51,0,82,33,54,71,30,41,311,2,5,2,4,13,5,0,0,0,0,0,0,0
9495,1982,32,Graduation,Together,71853,0,0,0,2013-05-08,417,29,0,358,108,413,141,97,32,1149,1,2,8,6,17,1,0,0,0,0,0,0,0
9635,1983,31,Master,Married,35876,0,0,0,2014-04-20,70,13,0,66,2,40,4,3,14,129,1,3,1,3,8,6,0,0,0,0,0,0,0
